date,sku_id,supplier,order_qty,lead_time_days,cost
2025-01-03,SKU009,SUP02,479,12,17244
2025-01-31,SKU001,SUP02,245,8,6125
2025-04-15,SKU010,SUP04,459,6,10098
2025-01-04,SKU001,SUP01,322,7,13524
2025-01-19,SKU020,SUP05,419,4,15922
2025-04-30,SKU003,SUP05,218,12,6104
2025-01-23,SKU014,SUP04,144,3,5040
2025-03-25,SKU008,SUP01,201,4,6432
2025-02-26,SKU008,SUP01,417,4,15429
2025-02-10,SKU002,SUP04,469,3,14539
2025-03-21,SKU013,SUP03,269,9,12643
2025-02-28,SKU019,SUP05,364,7,8008
2025-04-28,SKU008,SUP02,286,5,12012
2025-02-03,SKU011,SUP04,316,9,15484
2025-04-20,SKU019,SUP02,189,11,8316
2025-02-26,SKU010,SUP03,148,11,3848
2025-01-18,SKU006,SUP03,331,13,15557
2025-04-28,SKU009,SUP01,261,8,11223
2025-03-04,SKU004,SUP04,439,4,12731
2025-04-06,SKU001,SUP02,492,9,21648
2025-01-13,SKU015,SUP02,477,7,10017
2025-03-31,SKU007,SUP01,214,3,8346
2025-03-25,SKU011,SUP05,367,7,10276
2025-04-03,SKU017,SUP03,235,14,11515
2025-01-29,SKU019,SUP02,133,10,6251
2025-04-14,SKU014,SUP03,487,11,15584
2025-04-05,SKU009,SUP02,432,11,15120
2025-03-31,SKU001,SUP05,428,10,13696
2025-04-23,SKU009,SUP04,218,12,8720
2025-01-27,SKU005,SUP01,300,4,8700
2025-04-18,SKU002,SUP01,358,4,9308
2025-01-28,SKU009,SUP03,448,8,21056
2025-03-21,SKU007,SUP05,240,5,7200
2025-02-04,SKU015,SUP05,169,11,6422
2025-02-04,SKU011,SUP03,347,7,11451
2025-02-18,SKU003,SUP05,187,6,5236
2025-04-19,SKU006,SUP02,183,6,8235
2025-03-26,SKU013,SUP04,154,12,4004
2025-04-11,SKU012,SUP05,229,10,10305
2025-04-14,SKU019,SUP05,161,10,4669
2025-04-19,SKU009,SUP04,215,5,6450
2025-04-14,SKU016,SUP02,201,12,5829
2025-03-30,SKU019,SUP04,358,3,11814
2025-01-10,SKU006,SUP01,303,14,14241
2025-04-20,SKU002,SUP02,103,14,2575
2025-01-30,SKU013,SUP04,301,7,14448
2025-04-10,SKU012,SUP02,414,9,8694
2025-01-14,SKU010,SUP04,275,5,12650
2025-03-13,SKU017,SUP04,376,5,12784
2025-01-20,SKU010,SUP02,443,14,12404
2025-03-20,SKU018,SUP04,292,5,7884
2025-02-08,SKU015,SUP03,249,7,7719
2025-04-18,SKU009,SUP05,204,6,6324
2025-04-11,SKU001,SUP03,110,12,4070
2025-03-11,SKU017,SUP04,284,7,7384
2025-02-27,SKU016,SUP01,236,9,8024
2025-02-05,SKU020,SUP03,273,12,6279
2025-03-09,SKU014,SUP01,306,14,10098
2025-01-13,SKU019,SUP04,467,12,16345
2025-02-02,SKU015,SUP05,489,13,21516
2025-04-27,SKU017,SUP03,350,6,12950
2025-04-26,SKU014,SUP01,383,5,8426
2025-01-11,SKU020,SUP05,135,14,5805
2025-03-17,SKU004,SUP03,218,4,5014
2025-03-29,SKU004,SUP02,127,9,2667
2025-02-12,SKU005,SUP04,240,6,6720
2025-04-13,SKU013,SUP02,458,4,21526
2025-03-23,SKU002,SUP05,164,9,3444
2025-04-10,SKU009,SUP02,193,6,4439
2025-03-23,SKU002,SUP05,366,6,15738
2025-02-05,SKU014,SUP05,195,3,9555
2025-01-30,SKU008,SUP01,470,5,18800
2025-02-08,SKU001,SUP01,176,8,8624
2025-01-05,SKU012,SUP04,256,5,12288
2025-02-20,SKU004,SUP05,174,12,3654
2025-01-29,SKU009,SUP05,199,12,7562
2025-01-10,SKU011,SUP05,463,4,22687
2025-03-27,SKU001,SUP03,490,3,22050
2025-01-25,SKU016,SUP04,491,3,19640
2025-04-25,SKU004,SUP04,359,10,10411
2025-03-31,SKU016,SUP03,484,7,10164
2025-04-03,SKU016,SUP05,162,8,3726
2025-04-13,SKU002,SUP02,107,5,2354
2025-01-27,SKU002,SUP04,258,3,9804
2025-04-16,SKU012,SUP03,302,11,14798
2025-02-26,SKU013,SUP03,424,4,11024
2025-01-17,SKU006,SUP04,230,13,11040
2025-02-02,SKU014,SUP05,286,3,13156
2025-02-18,SKU011,SUP04,345,9,11040
2025-04-14,SKU008,SUP01,320,11,8320
2025-03-27,SKU009,SUP03,341,8,7502
2025-02-19,SKU016,SUP01,165,12,6600
2025-02-10,SKU019,SUP05,178,10,3738
2025-02-16,SKU011,SUP04,207,14,5175
2025-01-03,SKU006,SUP02,344,14,9288
2025-03-07,SKU007,SUP05,372,9,7440
2025-02-05,SKU015,SUP04,207,7,7659
2025-02-15,SKU014,SUP04,206,14,7210
2025-04-21,SKU006,SUP05,244,6,7564
2025-02-19,SKU008,SUP04,289,10,13872
2025-01-02,SKU004,SUP04,440,8,12760
2025-01-31,SKU015,SUP04,300,11,7800
2025-04-08,SKU007,SUP01,250,14,6500
2025-04-06,SKU019,SUP02,321,5,8025
2025-01-02,SKU002,SUP05,222,12,8880
2025-04-27,SKU011,SUP04,478,12,18642
2025-02-25,SKU003,SUP03,403,5,10881
2025-04-25,SKU012,SUP02,387,7,17802
2025-03-08,SKU006,SUP03,474,5,20856
2025-03-06,SKU014,SUP04,298,11,8344
2025-01-01,SKU010,SUP05,487,9,14123
2025-03-27,SKU007,SUP03,465,7,15345
2025-01-18,SKU010,SUP03,425,8,17850
2025-04-28,SKU009,SUP05,322,7,13846
2025-01-08,SKU001,SUP03,345,8,6900
2025-01-18,SKU010,SUP01,285,7,5700
2025-01-22,SKU008,SUP05,214,5,9844
2025-04-23,SKU016,SUP03,121,5,2783
2025-01-05,SKU005,SUP01,379,3,14023
2025-01-28,SKU015,SUP05,287,5,12054
2025-01-14,SKU006,SUP02,107,7,4387
2025-03-13,SKU006,SUP02,166,9,8134
2025-01-04,SKU013,SUP03,376,3,18424
2025-01-24,SKU013,SUP02,197,6,9456
2025-04-25,SKU006,SUP03,108,7,2592
2025-01-16,SKU004,SUP04,192,3,5376
2025-03-30,SKU013,SUP04,141,12,5499
2025-03-01,SKU016,SUP04,388,13,12416
2025-01-25,SKU018,SUP05,199,10,4975
2025-03-20,SKU002,SUP04,433,6,20351
2025-01-29,SKU018,SUP02,311,11,8397
2025-04-17,SKU014,SUP01,496,10,16368
2025-02-12,SKU009,SUP02,324,10,10044
2025-04-11,SKU014,SUP01,345,5,16215
2025-03-21,SKU007,SUP03,314,10,12560
2025-02-22,SKU014,SUP04,294,14,12642
2025-04-17,SKU014,SUP02,327,7,15042
2025-02-27,SKU005,SUP03,205,7,8200
2025-01-02,SKU003,SUP03,152,11,7448
2025-04-08,SKU003,SUP05,442,14,14586
2025-01-17,SKU016,SUP01,486,8,16038
2025-01-03,SKU006,SUP05,278,10,8896
2025-03-10,SKU001,SUP04,146,11,5548
2025-02-03,SKU003,SUP04,174,14,5046
2025-02-09,SKU002,SUP05,408,11,10608
2025-01-01,SKU001,SUP01,260,5,8320
2025-01-21,SKU004,SUP01,167,6,7682
2025-01-12,SKU013,SUP04,435,5,11310
2025-02-02,SKU016,SUP02,388,6,9312
2025-01-27,SKU015,SUP02,440,4,13200
2025-03-21,SKU019,SUP04,493,8,20213
2025-03-17,SKU002,SUP02,463,4,17131
2025-03-21,SKU019,SUP01,489,13,16626
2025-01-31,SKU012,SUP04,493,7,16762
2025-02-24,SKU004,SUP02,157,5,6594
2025-03-05,SKU014,SUP02,148,8,7104
2025-02-28,SKU011,SUP02,229,13,6183
2025-01-19,SKU016,SUP04,241,8,8676
2025-04-17,SKU003,SUP04,472,3,23128
2025-04-26,SKU020,SUP02,189,9,8127
2025-01-12,SKU008,SUP03,192,7,5568
2025-03-04,SKU007,SUP01,416,12,10816
2025-02-19,SKU020,SUP04,241,14,6507
2025-01-07,SKU005,SUP01,466,11,14446
2025-04-28,SKU018,SUP03,461,12,17057
2025-02-27,SKU001,SUP04,413,13,19824
2025-01-02,SKU011,SUP01,414,11,8280
2025-04-29,SKU006,SUP02,356,12,15308
2025-03-29,SKU018,SUP04,352,6,11968
2025-02-03,SKU009,SUP04,209,6,4807
2025-03-20,SKU004,SUP05,493,14,15283
2025-02-09,SKU004,SUP03,158,3,5846
2025-04-26,SKU014,SUP01,489,8,14181
2025-01-19,SKU010,SUP01,129,12,2838
2025-02-02,SKU018,SUP04,295,4,8555
2025-01-22,SKU019,SUP01,333,11,7659
2025-02-06,SKU007,SUP03,162,5,4374
2025-01-01,SKU008,SUP03,436,11,17004
2025-02-24,SKU016,SUP01,278,7,12510
2025-02-28,SKU013,SUP03,264,13,5544
2025-03-05,SKU004,SUP04,405,5,16200
2025-02-26,SKU019,SUP02,473,6,10879
2025-04-22,SKU011,SUP05,482,12,21690
2025-03-18,SKU011,SUP03,145,6,3915
2025-04-18,SKU013,SUP01,460,11,9660
2025-04-09,SKU012,SUP01,359,13,17591
2025-01-14,SKU009,SUP01,289,14,6358
2025-03-03,SKU014,SUP03,350,8,8050
2025-03-25,SKU001,SUP04,240,14,7200
2025-04-10,SKU017,SUP05,320,5,15360
2025-01-10,SKU014,SUP03,216,6,9504
2025-04-20,SKU006,SUP04,130,12,2730
2025-04-23,SKU001,SUP01,124,7,4340
2025-01-14,SKU020,SUP02,248,11,5456
2025-03-08,SKU018,SUP02,327,9,6540
2025-04-22,SKU017,SUP02,253,12,9108
2025-02-20,SKU004,SUP05,440,13,19800
2025-04-25,SKU016,SUP05,321,7,9951
2025-04-13,SKU009,SUP05,423,12,14805
2025-02-12,SKU009,SUP05,348,13,17052
2025-01-09,SKU017,SUP04,377,13,15080
2025-01-06,SKU016,SUP03,369,5,10701
2025-02-22,SKU004,SUP05,112,13,3472
2025-04-07,SKU009,SUP04,170,3,8160
2025-01-10,SKU006,SUP03,138,5,4554
2025-03-30,SKU011,SUP02,388,12,11252
2025-01-12,SKU009,SUP02,192,13,3840
2025-03-25,SKU010,SUP05,374,13,15708
2025-03-26,SKU011,SUP03,158,8,4582
2025-01-02,SKU019,SUP04,147,8,4410
2025-01-17,SKU015,SUP04,220,10,9460
2025-03-02,SKU018,SUP02,280,8,7840
2025-03-17,SKU010,SUP05,477,9,12879
2025-02-28,SKU012,SUP01,110,13,4620
2025-03-25,SKU005,SUP05,469,12,18760
2025-02-18,SKU019,SUP04,204,4,7140
2025-01-07,SKU012,SUP02,391,7,18377
2025-02-13,SKU012,SUP02,167,14,7014
2025-04-14,SKU003,SUP02,201,14,7236
2025-02-13,SKU009,SUP05,392,9,10192
2025-02-19,SKU018,SUP05,133,3,5852
2025-01-27,SKU008,SUP02,117,5,4563
2025-04-15,SKU012,SUP03,290,10,11890
2025-01-08,SKU010,SUP04,146,10,4380
2025-01-21,SKU014,SUP04,455,5,14105
2025-02-26,SKU007,SUP01,214,3,5564
2025-01-25,SKU010,SUP02,176,10,4928
2025-03-20,SKU008,SUP01,196,5,7448
2025-01-30,SKU009,SUP03,146,12,2920
2025-01-03,SKU002,SUP01,100,13,3700
2025-02-02,SKU009,SUP05,180,12,8460
2025-04-12,SKU005,SUP02,433,13,10392
2025-02-05,SKU003,SUP05,411,9,9864
2025-02-13,SKU010,SUP02,234,9,5382
2025-04-18,SKU004,SUP04,464,10,15312
2025-01-30,SKU003,SUP02,365,8,15330
2025-03-12,SKU016,SUP03,219,14,8979
2025-03-20,SKU003,SUP04,211,4,7174
2025-03-28,SKU006,SUP01,485,4,17460
2025-01-19,SKU005,SUP04,319,4,8613
2025-02-10,SKU018,SUP03,435,6,17400
2025-02-10,SKU013,SUP01,183,10,5490
2025-04-27,SKU009,SUP02,130,6,2860
2025-04-29,SKU018,SUP03,123,4,5043
2025-02-17,SKU014,SUP03,415,8,20335
2025-01-15,SKU004,SUP04,490,13,22050
2025-04-13,SKU020,SUP03,423,4,16497
2025-02-16,SKU020,SUP04,152,3,5624
2025-04-14,SKU008,SUP05,460,6,17940
2025-01-23,SKU005,SUP03,452,10,10396
2025-04-30,SKU016,SUP02,319,14,12441
2025-02-16,SKU018,SUP05,221,12,7293
2025-04-30,SKU007,SUP03,146,7,4380
2025-02-01,SKU007,SUP05,314,6,12246
2025-02-01,SKU004,SUP03,443,3,19935
2025-02-22,SKU002,SUP02,296,10,6216
2025-02-01,SKU002,SUP02,123,14,4059
2025-01-03,SKU018,SUP02,489,4,19071
2025-04-17,SKU018,SUP02,112,13,2912
2025-02-22,SKU020,SUP02,246,8,5166
2025-03-25,SKU012,SUP02,476,4,16660
2025-03-13,SKU016,SUP05,125,8,2500
2025-03-07,SKU007,SUP05,359,11,13642
2025-03-25,SKU003,SUP02,499,12,23453
2025-02-13,SKU018,SUP02,411,10,17673
2025-04-14,SKU007,SUP05,402,7,10854
2025-04-24,SKU005,SUP01,109,3,5014
2025-04-09,SKU001,SUP03,235,13,4935
2025-04-26,SKU002,SUP03,311,14,11196
2025-03-02,SKU010,SUP05,486,11,18954
2025-03-27,SKU002,SUP03,119,11,4998
2025-02-05,SKU018,SUP05,344,10,9976
2025-02-27,SKU012,SUP04,238,7,9282
2025-01-11,SKU016,SUP05,435,13,9570
2025-02-19,SKU001,SUP01,212,13,8268
2025-02-01,SKU006,SUP01,266,9,12768
2025-01-30,SKU011,SUP02,230,8,5980
2025-02-13,SKU007,SUP05,185,4,5365
2025-03-02,SKU001,SUP03,339,10,7458
2025-01-02,SKU012,SUP03,290,10,10730
2025-01-20,SKU015,SUP01,405,4,11340
2025-02-27,SKU005,SUP03,448,6,20160
2025-01-10,SKU004,SUP03,156,7,4680
2025-04-15,SKU001,SUP02,239,10,5019
2025-02-16,SKU020,SUP02,304,4,14592
2025-02-23,SKU019,SUP03,113,12,2486
2025-01-09,SKU005,SUP04,184,4,5520
2025-01-27,SKU009,SUP03,277,4,10803
2025-01-13,SKU015,SUP05,296,9,9176
2025-04-26,SKU012,SUP01,359,10,13642
2025-02-23,SKU001,SUP03,346,4,13840
2025-04-26,SKU010,SUP05,252,14,8064
2025-04-08,SKU003,SUP05,180,12,7200
2025-02-20,SKU012,SUP04,162,6,6642
2025-01-10,SKU015,SUP03,107,5,2568
2025-03-17,SKU010,SUP04,111,10,3552
2025-02-22,SKU017,SUP01,473,12,21285
2025-02-06,SKU011,SUP02,297,11,8019
2025-01-23,SKU006,SUP01,483,14,12558
2025-02-06,SKU016,SUP03,267,9,9612
2025-04-25,SKU020,SUP01,415,8,10790
2025-03-05,SKU005,SUP03,120,14,3120
2025-04-15,SKU012,SUP01,210,14,9030
2025-03-26,SKU016,SUP04,317,7,9827
2025-01-04,SKU003,SUP05,382,3,12224
2025-02-06,SKU012,SUP02,392,13,14504
2025-04-30,SKU005,SUP02,147,3,3087
2025-02-18,SKU010,SUP02,177,5,5487
2025-02-27,SKU001,SUP02,202,11,4848
2025-01-04,SKU005,SUP04,399,10,12768
2025-01-04,SKU020,SUP03,370,10,12210
2025-03-23,SKU020,SUP01,292,13,14016
2025-03-02,SKU020,SUP05,400,12,10000
2025-03-09,SKU004,SUP01,236,12,8968
2025-04-26,SKU015,SUP01,415,6,19505
2025-03-27,SKU001,SUP02,452,7,18080
2025-01-27,SKU009,SUP01,150,5,3450
2025-04-18,SKU007,SUP02,136,11,5712
2025-01-02,SKU012,SUP03,387,9,9288
2025-02-24,SKU003,SUP05,329,6,11186
2025-02-05,SKU020,SUP02,152,7,6232
2025-02-08,SKU012,SUP03,347,14,15615
2025-01-30,SKU015,SUP03,181,12,4887
2025-04-12,SKU003,SUP04,367,3,8074
2025-03-25,SKU018,SUP04,409,10,14315
2025-02-23,SKU010,SUP03,332,6,10956
2025-01-22,SKU004,SUP04,414,4,18630
2025-01-18,SKU002,SUP02,331,12,12909
2025-04-10,SKU010,SUP02,350,5,14000
2025-04-10,SKU010,SUP04,368,10,16928
2025-01-13,SKU001,SUP03,182,7,8190
2025-01-13,SKU007,SUP02,297,6,12177
2025-01-23,SKU020,SUP03,312,5,6552
2025-04-23,SKU015,SUP04,277,14,6094
2025-02-18,SKU014,SUP05,199,7,5373
2025-03-25,SKU003,SUP05,118,9,3068
2025-01-31,SKU003,SUP03,477,12,22419
2025-01-27,SKU016,SUP03,322,5,6762
2025-03-10,SKU011,SUP01,202,11,7676
2025-03-19,SKU019,SUP04,156,7,6240
2025-03-09,SKU013,SUP05,130,14,6370
2025-04-23,SKU010,SUP02,271,8,12466
2025-01-20,SKU020,SUP04,184,3,7176
2025-01-10,SKU019,SUP05,419,12,10056
2025-01-08,SKU017,SUP03,120,13,4560
2025-01-06,SKU010,SUP05,358,8,9666
2025-01-20,SKU008,SUP03,494,6,10868
2025-01-21,SKU007,SUP03,149,11,4172
2025-02-14,SKU015,SUP03,498,9,10956
2025-04-30,SKU008,SUP05,243,5,9720
2025-04-05,SKU001,SUP03,371,3,13727
2025-01-14,SKU007,SUP03,128,8,4480
2025-04-03,SKU006,SUP02,188,10,3948
2025-04-18,SKU004,SUP01,136,12,3400
2025-04-07,SKU020,SUP05,169,8,6760
2025-03-24,SKU011,SUP02,146,9,5256
2025-04-18,SKU012,SUP05,407,9,8547
2025-04-01,SKU013,SUP01,288,14,12960
2025-04-21,SKU001,SUP05,471,7,20724
2025-04-02,SKU003,SUP01,158,5,6162
2025-04-19,SKU015,SUP05,373,3,7460
2025-01-15,SKU004,SUP04,261,12,9918
2025-02-09,SKU016,SUP02,115,7,4370
2025-01-06,SKU010,SUP05,259,7,9842
2025-02-20,SKU013,SUP04,274,10,8220
2025-01-01,SKU004,SUP01,249,8,12201
2025-02-27,SKU013,SUP03,476,10,14756
2025-01-24,SKU018,SUP04,499,3,14471
2025-02-16,SKU013,SUP03,446,11,17840
2025-01-16,SKU014,SUP01,245,6,7595
2025-04-30,SKU005,SUP03,278,7,13344
2025-03-12,SKU004,SUP03,169,8,6929
2025-01-04,SKU014,SUP03,345,8,12765
2025-01-30,SKU010,SUP01,115,6,2645
2025-01-26,SKU011,SUP04,463,10,17594
2025-02-11,SKU007,SUP02,358,14,11814
2025-01-20,SKU002,SUP01,173,13,4325
2025-01-17,SKU015,SUP01,347,13,14227
2025-01-13,SKU010,SUP04,346,8,12110
2025-04-08,SKU003,SUP04,352,10,13376
2025-01-18,SKU001,SUP03,214,4,5136
2025-01-18,SKU016,SUP02,216,5,9504
2025-04-16,SKU013,SUP05,394,4,14972
2025-01-28,SKU018,SUP02,238,3,5236
2025-03-25,SKU012,SUP01,127,4,5588
2025-03-06,SKU009,SUP03,446,11,11596
2025-02-05,SKU016,SUP02,165,13,3960
2025-03-22,SKU005,SUP02,162,5,6156
2025-03-13,SKU011,SUP03,420,10,13440
2025-03-04,SKU010,SUP02,203,5,9947
2025-04-17,SKU006,SUP04,422,6,11816
2025-02-17,SKU012,SUP04,458,14,12366
2025-04-27,SKU015,SUP02,219,7,5256
2025-02-24,SKU006,SUP03,330,14,16170
2025-02-18,SKU004,SUP04,345,12,14835
2025-04-07,SKU004,SUP05,489,12,16626
2025-03-19,SKU003,SUP03,329,4,9212
2025-01-30,SKU013,SUP02,280,8,6440
2025-03-01,SKU007,SUP04,430,9,20640
2025-02-28,SKU010,SUP01,453,7,13137
2025-03-30,SKU014,SUP03,115,13,2415
2025-01-19,SKU009,SUP03,418,12,11286
2025-01-27,SKU015,SUP04,167,13,8016
2025-02-07,SKU011,SUP04,251,14,7028
2025-01-18,SKU017,SUP05,102,13,3264
2025-02-07,SKU014,SUP03,484,14,22264
2025-04-10,SKU018,SUP03,334,10,7682
2025-02-03,SKU001,SUP02,436,9,11336
2025-03-05,SKU013,SUP02,292,14,5840
2025-01-13,SKU001,SUP02,397,7,7940
2025-02-26,SKU005,SUP01,197,5,9653
2025-04-29,SKU003,SUP02,378,10,10584
2025-03-07,SKU002,SUP03,418,6,10032
2025-01-01,SKU010,SUP05,123,13,4182
2025-04-07,SKU018,SUP02,188,8,5828
2025-02-13,SKU005,SUP02,379,11,9475
2025-03-26,SKU007,SUP02,306,10,14382
2025-02-21,SKU016,SUP01,294,11,11466
2025-04-21,SKU016,SUP03,231,5,8778
2025-04-08,SKU006,SUP05,434,12,17794
2025-04-16,SKU004,SUP04,459,8,15606
2025-04-03,SKU019,SUP03,397,8,10322
2025-02-08,SKU011,SUP02,301,14,12642
2025-03-22,SKU017,SUP01,201,7,6834
2025-04-25,SKU014,SUP02,314,9,8164
2025-03-19,SKU015,SUP04,396,14,13464
2025-03-14,SKU007,SUP03,136,13,3808
2025-03-05,SKU006,SUP04,314,11,13188
2025-04-20,SKU019,SUP03,223,9,5575
2025-02-05,SKU014,SUP03,212,3,8480
2025-03-16,SKU013,SUP03,112,4,4816
2025-04-15,SKU002,SUP04,203,4,8526
2025-03-29,SKU001,SUP03,224,3,5824
2025-03-15,SKU019,SUP01,213,3,9159
2025-03-27,SKU017,SUP03,108,11,2700
2025-03-24,SKU008,SUP01,201,7,8643
2025-04-03,SKU002,SUP04,394,8,14184
2025-02-01,SKU008,SUP05,246,7,10332
2025-01-09,SKU020,SUP04,417,4,15846
2025-02-08,SKU008,SUP05,322,5,6440
2025-03-05,SKU013,SUP01,302,4,12080
2025-02-04,SKU013,SUP02,325,5,10400
2025-03-17,SKU001,SUP02,168,5,7728
2025-03-05,SKU010,SUP02,498,10,17430
2025-03-09,SKU019,SUP05,481,10,21164
2025-01-01,SKU020,SUP05,332,3,11288
2025-03-02,SKU015,SUP05,477,3,11925
2025-02-10,SKU020,SUP02,291,11,11058
2025-02-28,SKU017,SUP01,332,9,16268
2025-02-23,SKU020,SUP03,103,3,2884
2025-03-07,SKU016,SUP02,262,3,7598
2025-03-08,SKU004,SUP01,328,13,8200
2025-04-03,SKU001,SUP03,129,9,5418
2025-01-10,SKU012,SUP04,162,3,4536
2025-03-22,SKU012,SUP04,357,11,11067
2025-03-01,SKU004,SUP05,207,4,4554
2025-01-22,SKU001,SUP02,155,7,6510
2025-02-09,SKU019,SUP04,220,6,9900
2025-03-28,SKU016,SUP01,122,11,5490
2025-01-08,SKU020,SUP03,330,14,6600
2025-04-30,SKU017,SUP02,251,8,6024
2025-03-30,SKU020,SUP02,414,14,9936
2025-02-03,SKU004,SUP01,284,11,7668
2025-01-20,SKU005,SUP01,359,7,13283
2025-03-23,SKU018,SUP03,171,14,6327
2025-04-28,SKU018,SUP05,179,3,3759
2025-04-04,SKU015,SUP01,313,10,14711
2025-04-13,SKU001,SUP02,103,14,3708
2025-04-30,SKU004,SUP01,236,9,6608
2025-03-05,SKU015,SUP05,445,6,9790
2025-04-28,SKU010,SUP03,188,6,9212
2025-04-24,SKU011,SUP03,246,4,7872
2025-02-26,SKU004,SUP03,467,12,11675
2025-04-14,SKU016,SUP02,473,7,21758
2025-01-07,SKU019,SUP04,445,4,14240
2025-03-13,SKU014,SUP01,399,8,15561
2025-04-28,SKU012,SUP03,463,8,22687
2025-01-26,SKU007,SUP04,361,4,15523
2025-02-04,SKU015,SUP01,431,8,19395
2025-01-02,SKU015,SUP03,195,8,5850
2025-01-17,SKU001,SUP04,384,7,15744
2025-01-02,SKU010,SUP04,137,5,6028
2025-03-18,SKU015,SUP01,109,11,4033
2025-04-15,SKU018,SUP01,168,14,4704
2025-03-24,SKU020,SUP01,206,7,5356
2025-03-18,SKU006,SUP05,338,10,10140
2025-01-10,SKU009,SUP04,305,6,13115
2025-04-21,SKU010,SUP01,297,11,9207
2025-04-02,SKU004,SUP01,193,6,8492
2025-01-13,SKU007,SUP02,167,3,8016
2025-01-03,SKU013,SUP02,231,13,7623
2025-03-30,SKU007,SUP05,166,9,4482
2025-02-13,SKU007,SUP01,473,6,17028
2025-01-18,SKU004,SUP01,146,8,5256
2025-02-14,SKU003,SUP04,244,8,10004
2025-02-08,SKU007,SUP02,206,6,7210
2025-04-11,SKU019,SUP05,305,9,8540
2025-02-26,SKU013,SUP05,487,9,23863
2025-04-09,SKU020,SUP01,445,9,16465
2025-03-30,SKU005,SUP05,215,10,9890
2025-01-20,SKU018,SUP05,343,5,14406
2025-03-03,SKU006,SUP02,446,10,17840
2025-01-22,SKU008,SUP03,206,14,7210
2025-04-13,SKU003,SUP02,326,10,12714
2025-01-08,SKU004,SUP05,441,12,15876
2025-01-29,SKU018,SUP05,495,4,14355
2025-01-07,SKU015,SUP03,317,8,8242
2025-01-15,SKU016,SUP02,294,12,10290
2025-03-07,SKU017,SUP01,135,13,4860
2025-01-02,SKU001,SUP05,479,14,11975
2025-02-12,SKU004,SUP03,104,12,2496
2025-04-01,SKU003,SUP05,457,12,14624
2025-04-22,SKU007,SUP02,358,8,10382
2025-02-17,SKU013,SUP01,187,10,5236
2025-02-28,SKU016,SUP03,332,12,9960
2025-02-26,SKU015,SUP05,272,3,6256
2025-03-04,SKU011,SUP05,356,14,7120
2025-03-08,SKU015,SUP01,387,9,17415
2025-01-26,SKU016,SUP01,300,7,14400
2025-03-04,SKU006,SUP04,460,13,10120
2025-04-25,SKU013,SUP05,442,5,17238
2025-02-15,SKU002,SUP01,141,11,4512
2025-04-17,SKU002,SUP05,100,10,4100
2025-02-17,SKU014,SUP02,381,4,14097
2025-02-27,SKU007,SUP01,239,13,9799
2025-02-03,SKU017,SUP03,174,4,8178
2025-04-25,SKU005,SUP02,212,14,9540
2025-04-19,SKU013,SUP05,387,7,9288
2025-03-25,SKU019,SUP03,378,3,9828
2025-03-08,SKU013,SUP03,162,8,6642
2025-01-27,SKU015,SUP04,488,5,18544
2025-03-30,SKU016,SUP01,300,12,12300
2025-02-10,SKU014,SUP03,314,13,14130
2025-01-10,SKU005,SUP02,359,13,16514
2025-04-12,SKU002,SUP02,358,4,17184
2025-01-26,SKU018,SUP05,144,8,3168
2025-04-05,SKU010,SUP05,334,6,9686
2025-01-04,SKU013,SUP03,421,4,15577
2025-01-22,SKU012,SUP01,150,3,3450
2025-04-03,SKU017,SUP01,143,13,4576
2025-01-22,SKU008,SUP02,337,8,13143
2025-04-13,SKU008,SUP05,180,10,5400
2025-03-22,SKU009,SUP02,397,8,17071
2025-01-21,SKU014,SUP02,360,3,15480
2025-01-08,SKU018,SUP03,251,12,12048
2025-01-08,SKU012,SUP03,417,14,13761
2025-01-27,SKU004,SUP01,396,12,11484
2025-02-19,SKU010,SUP04,190,13,5510
2025-02-18,SKU005,SUP02,493,8,12818
2025-03-22,SKU020,SUP04,456,9,10488
2025-01-07,SKU002,SUP01,384,12,11136
2025-03-06,SKU013,SUP01,332,6,9296
2025-04-13,SKU002,SUP02,191,7,6494
2025-02-11,SKU017,SUP03,170,13,7310
2025-02-24,SKU015,SUP03,438,10,19272
2025-03-15,SKU016,SUP04,427,3,8967
2025-04-03,SKU010,SUP02,333,11,12321
2025-01-31,SKU002,SUP05,344,13,8600
2025-03-13,SKU008,SUP01,398,5,17512
2025-02-15,SKU011,SUP03,100,14,4600
2025-04-27,SKU003,SUP01,228,8,7068
2025-03-17,SKU006,SUP05,267,5,12549
2025-03-26,SKU011,SUP02,238,7,10234
2025-01-07,SKU019,SUP02,171,7,7866
2025-01-21,SKU014,SUP03,484,10,23232
2025-01-06,SKU006,SUP05,296,5,9176
2025-03-20,SKU003,SUP02,460,10,13800
2025-02-04,SKU005,SUP02,258,7,6966
2025-01-06,SKU016,SUP04,276,10,6348
2025-02-01,SKU017,SUP03,418,4,14630
2025-03-01,SKU002,SUP05,377,10,8294
2025-02-02,SKU002,SUP03,313,5,13772
2025-01-28,SKU001,SUP02,219,11,5913
2025-04-11,SKU001,SUP01,353,10,14826
2025-03-26,SKU003,SUP01,113,8,5198
2025-01-20,SKU004,SUP03,175,14,3850
2025-03-29,SKU003,SUP03,472,3,11800
2025-04-21,SKU011,SUP02,326,13,11736
2025-01-11,SKU006,SUP05,333,4,11322
2025-02-01,SKU011,SUP01,273,5,12831
2025-04-28,SKU016,SUP02,217,10,6727
2025-01-05,SKU013,SUP04,422,9,15192
